timestamp,open,high,low,close,volume
2026-01-25 07:00:00,1.8983,1.8985,1.8955,1.8957,250549.2
2026-01-25 07:15:00,1.8957,1.8994,1.8951,1.8988,331687.7
2026-01-25 07:30:00,1.8988,1.8988,1.8977,1.8983,105069.8
2026-01-25 07:45:00,1.8983,1.8983,1.894,1.8948,180466.3
2026-01-25 08:00:00,1.8948,1.8997,1.8946,1.8975,224826.5
2026-01-25 08:15:00,1.8974,1.8986,1.8952,1.8972,300770.1
2026-01-25 08:30:00,1.8973,1.8975,1.8905,1.894,560362.5
2026-01-25 08:45:00,1.894,1.8941,1.8898,1.8907,1105125.5
2026-01-25 09:00:00,1.8908,1.8918,1.8869,1.8892,577371.4
2026-01-25 09:15:00,1.8892,1.8925,1.8888,1.8918,782160.5
2026-01-25 09:30:00,1.8919,1.8974,1.8918,1.8968,765226.1
2026-01-25 09:45:00,1.8968,1.8973,1.893,1.8936,297690.8
2026-01-25 10:00:00,1.8936,1.8981,1.8933,1.8976,349802.8
2026-01-25 10:15:00,1.8977,1.9109,1.8976,1.9095,946589.1
2026-01-25 10:30:00,1.9096,1.9125,1.9078,1.9095,668719.2
2026-01-25 10:45:00,1.9094,1.9103,1.9073,1.9075,491031.2
2026-01-25 11:00:00,1.9075,1.9075,1.9029,1.9064,214884.0
2026-01-25 11:15:00,1.9063,1.911,1.906,1.9091,413605.0
2026-01-25 11:30:00,1.9091,1.9091,1.9027,1.9029,901604.6
2026-01-25 11:45:00,1.9029,1.9039,1.9,1.9022,273692.6
2026-01-25 12:00:00,1.9022,1.9032,1.8989,1.9026,440554.2
2026-01-25 12:15:00,1.9026,1.9029,1.8976,1.8991,309001.0
2026-01-25 12:30:00,1.8991,1.8995,1.8972,1.8986,522278.8
2026-01-25 12:45:00,1.8986,1.9013,1.8984,1.9006,194052.2
2026-01-25 13:00:00,1.9007,1.9019,1.8984,1.8991,218827.9
2026-01-25 13:15:00,1.8991,1.9007,1.8941,1.8946,257878.4
2026-01-25 13:30:00,1.8946,1.8987,1.8946,1.8985,251935.3
2026-01-25 13:45:00,1.8985,1.9032,1.898,1.9022,361210.3
2026-01-25 14:00:00,1.9021,1.9024,1.8965,1.8973,449141.3
2026-01-25 14:15:00,1.8973,1.8986,1.885,1.888,1134203.2
2026-01-25 14:30:00,1.8881,1.8905,1.8842,1.888,495570.5
2026-01-25 14:45:00,1.888,1.8893,1.8856,1.8874,611669.0
2026-01-25 15:00:00,1.8874,1.8902,1.886,1.8894,302083.1
2026-01-25 15:15:00,1.8894,1.8936,1.8868,1.8931,467719.0
2026-01-25 15:30:00,1.8931,1.8931,1.8889,1.8901,386353.3
2026-01-25 15:45:00,1.8901,1.8903,1.8845,1.8878,767106.5
2026-01-25 16:00:00,1.8879,1.8879,1.85,1.8532,8702332.1
2026-01-25 16:15:00,1.8532,1.8589,1.8458,1.8567,5261539.9
2026-01-25 16:30:00,1.8567,1.8621,1.85,1.853,2633886.2
2026-01-25 16:45:00,1.853,1.855,1.8501,1.854,1162857.4
2026-01-25 17:00:00,1.854,1.8624,1.8366,1.8386,3587122.7
2026-01-25 17:15:00,1.8386,1.8437,1.837,1.8425,1427749.2
2026-01-25 17:30:00,1.8425,1.8528,1.8395,1.8522,1063496.9
2026-01-25 17:45:00,1.8522,1.8528,1.8462,1.8465,1015487.2
2026-01-25 18:00:00,1.8466,1.8503,1.832,1.8451,3096267.1
2026-01-25 18:15:00,1.8452,1.8496,1.8365,1.8368,1737484.0
2026-01-25 18:30:00,1.8369,1.839,1.8257,1.831,3444080.7
2026-01-25 18:45:00,1.831,1.8372,1.8292,1.8362,1694270.3
2026-01-25 19:00:00,1.8361,1.8415,1.8318,1.8318,1493741.9
2026-01-25 19:15:00,1.8318,1.832,1.8143,1.8171,3978424.3
2026-01-25 19:30:00,1.8171,1.8293,1.8143,1.8254,1732429.6
2026-01-25 19:45:00,1.8253,1.8253,1.8111,1.8182,3176425.8
2026-01-25 20:00:00,1.8182,1.8269,1.8167,1.8182,1368245.5
2026-01-25 20:15:00,1.8181,1.8221,1.8153,1.8205,1324232.6
2026-01-25 20:30:00,1.8205,1.821,1.813,1.8157,1203568.3
2026-01-25 20:45:00,1.8157,1.8255,1.8151,1.824,1465716.8
2026-01-25 21:00:00,1.824,1.8365,1.8239,1.8357,1917341.6
2026-01-25 21:15:00,1.8356,1.8392,1.8331,1.8378,1578291.7
2026-01-25 21:30:00,1.8377,1.8391,1.8284,1.8326,954586.6
2026-01-25 21:45:00,1.8326,1.841,1.8325,1.8398,881931.3
2026-01-25 22:00:00,1.8399,1.8405,1.8334,1.8384,1058560.4
2026-01-25 22:15:00,1.8384,1.8391,1.8215,1.8219,1262400.9
2026-01-25 22:30:00,1.8219,1.8284,1.8188,1.826,1369784.6
2026-01-25 22:45:00,1.826,1.8308,1.8186,1.8299,1258452.0
2026-01-25 23:00:00,1.83,1.838,1.8236,1.8354,2089778.8
2026-01-25 23:15:00,1.8354,1.8378,1.8286,1.8304,1260419.7
2026-01-25 23:30:00,1.8305,1.8325,1.8251,1.8302,559024.7
2026-01-25 23:45:00,1.8301,1.839,1.8299,1.8356,1043954.3
2026-01-26 00:00:00,1.8356,1.8455,1.8331,1.8454,1592263.0
2026-01-26 00:15:00,1.8455,1.8535,1.845,1.8465,1210280.7
2026-01-26 00:30:00,1.8465,1.8468,1.8402,1.8408,548825.4
2026-01-26 00:45:00,1.8409,1.8541,1.8389,1.8528,1106185.4
2026-01-26 01:00:00,1.8528,1.8839,1.8525,1.8799,3522904.3
2026-01-26 01:15:00,1.88,1.8843,1.8736,1.8756,1344147.4
2026-01-26 01:30:00,1.8756,1.8825,1.8751,1.8791,915595.0
2026-01-26 01:45:00,1.8791,1.8887,1.8752,1.8842,2330621.3
2026-01-26 02:00:00,1.8843,1.885,1.8745,1.8763,799128.6
2026-01-26 02:15:00,1.8763,1.885,1.8721,1.8848,1226327.3
2026-01-26 02:30:00,1.8849,1.8858,1.8773,1.8781,653071.1
2026-01-26 02:45:00,1.8781,1.8808,1.8756,1.8762,583264.9
2026-01-26 03:00:00,1.8763,1.8828,1.8754,1.8817,545711.2
2026-01-26 03:15:00,1.8817,1.8824,1.8743,1.8745,586759.1
2026-01-26 03:30:00,1.8744,1.876,1.868,1.8729,1037601.5
2026-01-26 03:45:00,1.8728,1.8732,1.8652,1.8695,568514.7
2026-01-26 04:00:00,1.8696,1.8747,1.8696,1.8731,496470.3
2026-01-26 04:15:00,1.8731,1.8948,1.8718,1.8908,1884383.3
2026-01-26 04:30:00,1.8908,1.892,1.8821,1.8821,893909.2
2026-01-26 04:45:00,1.8821,1.8838,1.878,1.8789,986544.1
2026-01-26 05:00:00,1.8789,1.8801,1.8756,1.8773,324111.0
2026-01-26 05:15:00,1.8774,1.8806,1.8769,1.8806,289010.1
2026-01-26 05:30:00,1.8805,1.8815,1.8766,1.8786,1001613.8
2026-01-26 05:45:00,1.8787,1.8825,1.8775,1.8811,558482.8
2026-01-26 06:00:00,1.881,1.8829,1.8776,1.8778,570170.3
2026-01-26 06:15:00,1.8778,1.8827,1.8746,1.8816,1057828.7
2026-01-26 06:30:00,1.8816,1.8829,1.8791,1.881,297841.4
2026-01-26 06:45:00,1.8809,1.886,1.8802,1.8803,639643.7
2026-01-26 07:00:00,1.8802,1.8819,1.8776,1.8813,507802.8
2026-01-26 07:15:00,1.8813,1.886,1.88,1.8804,838681.3
2026-01-26 07:30:00,1.8804,1.8858,1.8758,1.8805,1130782.6
2026-01-26 07:45:00,1.8805,1.8834,1.8792,1.8818,472494.3
2026-01-26 08:00:00,1.8817,1.885,1.8812,1.8812,675107.4
2026-01-26 08:15:00,1.8812,1.8971,1.88,1.8938,1735867.7
2026-01-26 08:30:00,1.8938,1.8967,1.8874,1.8884,752818.0
2026-01-26 08:45:00,1.8884,1.8904,1.8853,1.8892,694371.7
2026-01-26 09:00:00,1.8893,1.8904,1.8819,1.8821,924717.4
2026-01-26 09:15:00,1.8822,1.8852,1.8809,1.8822,608068.2
2026-01-26 09:30:00,1.8823,1.8852,1.8794,1.8821,942714.0
2026-01-26 09:45:00,1.8822,1.8837,1.8765,1.8797,871716.5
2026-01-26 10:00:00,1.8796,1.8892,1.8793,1.8877,1335733.3
2026-01-26 10:15:00,1.8878,1.8896,1.885,1.8876,951903.5
2026-01-26 10:30:00,1.8876,1.8907,1.8876,1.8887,428100.4
2026-01-26 10:45:00,1.8888,1.8898,1.8863,1.8868,376819.1
2026-01-26 11:00:00,1.8869,1.8948,1.8869,1.8929,639637.5
2026-01-26 11:15:00,1.8928,1.8929,1.8879,1.8886,567973.5
2026-01-26 11:30:00,1.8887,1.8915,1.8886,1.8905,1196783.8
2026-01-26 11:45:00,1.8906,1.892,1.8898,1.8915,508576.2
2026-01-26 12:00:00,1.8916,1.902,1.8915,1.8989,1179226.5
2026-01-26 12:15:00,1.899,1.9019,1.8943,1.8944,810817.0
2026-01-26 12:30:00,1.8944,1.8978,1.8941,1.8947,840548.9
2026-01-26 12:45:00,1.8948,1.8996,1.8948,1.8992,416476.6
2026-01-26 13:00:00,1.8993,1.9059,1.8981,1.9038,1057922.7
2026-01-26 13:15:00,1.9039,1.9168,1.9034,1.9127,2257769.2
2026-01-26 13:30:00,1.9127,1.915,1.9066,1.9085,819749.8
2026-01-26 13:45:00,1.9084,1.9085,1.902,1.9062,1361427.1
2026-01-26 14:00:00,1.9062,1.9156,1.9061,1.9105,1461103.2
2026-01-26 14:15:00,1.9105,1.9179,1.9051,1.9058,1179547.8
2026-01-26 14:30:00,1.9058,1.9288,1.9012,1.9192,4069029.4
2026-01-26 14:45:00,1.9191,1.9208,1.9117,1.92,1249332.0
2026-01-26 15:00:00,1.9199,1.9419,1.9137,1.941,3949520.6
2026-01-26 15:15:00,1.9409,1.946,1.9288,1.9318,2483240.8
2026-01-26 15:30:00,1.9318,1.9326,1.9138,1.9178,3159744.7
2026-01-26 15:45:00,1.9179,1.9281,1.9135,1.9255,2072912.9
2026-01-26 16:00:00,1.9255,1.9385,1.9245,1.9301,1755262.9
2026-01-26 16:15:00,1.93,1.9314,1.9198,1.9259,2514419.9
2026-01-26 16:30:00,1.9259,1.9308,1.9185,1.92,1219963.0
2026-01-26 16:45:00,1.9199,1.9291,1.9178,1.9189,1350562.6
2026-01-26 17:00:00,1.9189,1.9218,1.9046,1.9057,1721430.7
2026-01-26 17:15:00,1.9058,1.9102,1.9028,1.9059,1366890.4
2026-01-26 17:30:00,1.9059,1.9107,1.8986,1.9086,1878280.7
2026-01-26 17:45:00,1.9087,1.9136,1.9074,1.9117,511011.9
2026-01-26 18:00:00,1.9116,1.9135,1.9082,1.9096,912073.9
2026-01-26 18:15:00,1.9096,1.92,1.9073,1.9183,1015546.8
2026-01-26 18:30:00,1.9182,1.9273,1.9169,1.9191,1432522.7
2026-01-26 18:45:00,1.9191,1.9208,1.9143,1.9181,944367.3
2026-01-26 19:00:00,1.9181,1.9231,1.9158,1.9176,1108700.1
2026-01-26 19:15:00,1.9175,1.9175,1.9111,1.9131,907661.7
2026-01-26 19:30:00,1.9132,1.9152,1.9101,1.9116,632518.3
2026-01-26 19:45:00,1.9117,1.9139,1.9038,1.9077,357262.2
2026-01-26 20:00:00,1.9076,1.9096,1.902,1.9023,616290.5
2026-01-26 20:15:00,1.9024,1.9082,1.8987,1.9024,937958.9
2026-01-26 20:30:00,1.9024,1.9031,1.8948,1.8963,853178.1
2026-01-26 20:45:00,1.8962,1.8971,1.8912,1.8922,1983550.0
2026-01-26 21:00:00,1.8921,1.8962,1.889,1.8945,910337.8
2026-01-26 21:15:00,1.8944,1.8986,1.8924,1.8985,499453.9
2026-01-26 21:30:00,1.8986,1.9072,1.8969,1.9024,1591730.3
2026-01-26 21:45:00,1.9024,1.9032,1.8966,1.8992,512078.1
2026-01-26 22:00:00,1.8993,1.9015,1.897,1.898,754174.8
2026-01-26 22:15:00,1.898,1.8992,1.8947,1.8974,387806.2
2026-01-26 22:30:00,1.8974,1.9039,1.8951,1.9001,1181615.3
2026-01-26 22:45:00,1.9001,1.9027,1.8989,1.8996,261378.4
2026-01-26 23:00:00,1.8996,1.902,1.8954,1.9016,654814.0
2026-01-26 23:15:00,1.9015,1.9066,1.901,1.9051,531090.3
2026-01-26 23:30:00,1.9051,1.913,1.9051,1.9081,706803.4
2026-01-26 23:45:00,1.9081,1.9088,1.9038,1.9041,370170.5
2026-01-27 00:00:00,1.9042,1.9048,1.8998,1.9015,751028.4
2026-01-27 00:15:00,1.9016,1.905,1.9011,1.9019,295487.7
2026-01-27 00:30:00,1.9019,1.9022,1.8983,1.9008,258138.4
2026-01-27 00:45:00,1.9009,1.9042,1.8997,1.9037,299387.2
2026-01-27 01:00:00,1.9036,1.9036,1.8976,1.8995,326717.9
2026-01-27 01:15:00,1.8995,1.9063,1.8988,1.905,435066.2
2026-01-27 01:30:00,1.9049,1.9096,1.9037,1.9075,422065.0
2026-01-27 01:45:00,1.9074,1.9109,1.9042,1.9063,452740.6
2026-01-27 02:00:00,1.9064,1.9132,1.9064,1.9114,741349.1
2026-01-27 02:15:00,1.9114,1.9115,1.905,1.9054,259242.2
2026-01-27 02:30:00,1.9054,1.9146,1.9054,1.9114,480522.6
2026-01-27 02:45:00,1.9115,1.9165,1.9099,1.9149,950886.6
2026-01-27 03:00:00,1.9148,1.9169,1.908,1.9093,1019789.9
2026-01-27 03:15:00,1.9093,1.9137,1.9082,1.9111,240179.0
2026-01-27 03:30:00,1.9111,1.9146,1.9101,1.9142,385986.0
2026-01-27 03:45:00,1.9142,1.9142,1.9083,1.9097,324530.7
2026-01-27 04:00:00,1.9097,1.9179,1.9077,1.9144,477612.6
2026-01-27 04:15:00,1.9144,1.9153,1.911,1.9137,410850.9
2026-01-27 04:30:00,1.9136,1.9175,1.9126,1.913,585975.2
2026-01-27 04:45:00,1.913,1.9138,1.9068,1.9089,489469.8
2026-01-27 05:00:00,1.9089,1.9093,1.9055,1.9061,339449.4
2026-01-27 05:15:00,1.906,1.9061,1.9015,1.9023,372501.7
2026-01-27 05:30:00,1.9022,1.9035,1.9019,1.9022,427059.3
2026-01-27 05:45:00,1.9022,1.9031,1.9007,1.9022,295948.5
2026-01-27 06:00:00,1.9022,1.9029,1.8992,1.9023,329080.2
2026-01-27 06:15:00,1.9023,1.903,1.9009,1.9015,250158.0
2026-01-27 06:30:00,1.9014,1.9015,1.895,1.8951,547285.2
2026-01-27 06:45:00,1.895,1.8994,1.8947,1.8981,261165.3
2026-01-27 07:00:00,1.8982,1.9009,1.8971,1.9003,422401.3
2026-01-27 07:15:00,1.9004,1.9004,1.8972,1.9002,391965.6
2026-01-27 07:30:00,1.9003,1.9008,1.8975,1.8979,195029.6
2026-01-27 07:45:00,1.898,1.8996,1.8974,1.8996,339006.0
2026-01-27 08:00:00,1.8995,1.9028,1.8983,1.9005,452041.1
2026-01-27 08:15:00,1.9005,1.9017,1.8981,1.8981,260513.2
2026-01-27 08:30:00,1.8981,1.8987,1.8934,1.8945,270671.3
2026-01-27 08:45:00,1.8945,1.8964,1.8931,1.895,237697.6
2026-01-27 09:00:00,1.8949,1.8949,1.8869,1.8873,507979.8
2026-01-27 09:15:00,1.8874,1.8891,1.8846,1.8848,459676.6
2026-01-27 09:30:00,1.8849,1.8878,1.8849,1.8866,356278.1
2026-01-27 09:45:00,1.8866,1.8867,1.8825,1.8833,638836.0
2026-01-27 10:00:00,1.8832,1.8885,1.8829,1.888,1232829.4
2026-01-27 10:15:00,1.8879,1.8895,1.8871,1.8874,305477.3
2026-01-27 10:30:00,1.8874,1.8877,1.8841,1.8845,255032.1
2026-01-27 10:45:00,1.8845,1.8864,1.8833,1.885,420049.0
2026-01-27 11:00:00,1.885,1.8876,1.8833,1.8853,574832.1
2026-01-27 11:15:00,1.8853,1.8867,1.8818,1.8844,471220.4
2026-01-27 11:30:00,1.8843,1.8922,1.8837,1.891,857464.5
2026-01-27 11:45:00,1.8911,1.8926,1.8883,1.8889,638739.4
2026-01-27 12:00:00,1.8889,1.8918,1.8877,1.8908,475900.4
2026-01-27 12:15:00,1.8907,1.893,1.8891,1.8905,534695.7
2026-01-27 12:30:00,1.8905,1.8905,1.8843,1.8851,415580.9
2026-01-27 12:45:00,1.885,1.8868,1.8846,1.885,237573.1
2026-01-27 13:00:00,1.885,1.8869,1.883,1.884,388941.4
2026-01-27 13:15:00,1.884,1.8843,1.8798,1.88,545383.5
2026-01-27 13:30:00,1.8799,1.8848,1.8779,1.8813,390230.0
2026-01-27 13:45:00,1.8812,1.8815,1.8741,1.8766,846426.0
2026-01-27 14:00:00,1.8767,1.8891,1.8757,1.8891,1495649.7
2026-01-27 14:15:00,1.8892,1.8967,1.8879,1.8912,1459988.6
2026-01-27 14:30:00,1.8913,1.894,1.8791,1.8827,1544825.6
2026-01-27 14:45:00,1.8827,1.8882,1.8818,1.8836,708551.5
2026-01-27 15:00:00,1.8837,1.8952,1.8808,1.8884,912815.3
2026-01-27 15:15:00,1.8884,1.8901,1.88,1.8804,484640.1
2026-01-27 15:30:00,1.8803,1.8852,1.8795,1.8831,439397.0
2026-01-27 15:45:00,1.8831,1.8961,1.8831,1.8932,564082.2
2026-01-27 16:00:00,1.8933,1.9113,1.8926,1.9069,2458952.5
2026-01-27 16:15:00,1.907,1.912,1.9021,1.9035,1221147.1
2026-01-27 16:30:00,1.9034,1.9138,1.9034,1.9124,1149570.1
2026-01-27 16:45:00,1.9125,1.9162,1.9047,1.9141,2022139.9
2026-01-27 17:00:00,1.9141,1.9148,1.8936,1.895,1532254.6
2026-01-27 17:15:00,1.8949,1.895,1.8829,1.8939,1669677.6
2026-01-27 17:30:00,1.8938,1.8968,1.8777,1.8792,1569141.5
2026-01-27 17:45:00,1.8792,1.8817,1.8768,1.8809,744752.8
2026-01-27 18:00:00,1.8809,1.8905,1.8785,1.884,873416.4
2026-01-27 18:15:00,1.884,1.8892,1.884,1.8854,550382.9
2026-01-27 18:30:00,1.8854,1.8898,1.8829,1.8882,584395.1
2026-01-27 18:45:00,1.8883,1.9127,1.8883,1.9066,930177.2
2026-01-27 19:00:00,1.9067,1.9081,1.9023,1.9068,725175.2
2026-01-27 19:15:00,1.9067,1.9085,1.9011,1.9016,351948.5
2026-01-27 19:30:00,1.9015,1.9109,1.8985,1.9094,533234.3
2026-01-27 19:45:00,1.9095,1.9104,1.9061,1.9069,534820.7
2026-01-27 20:00:00,1.9069,1.9168,1.9058,1.9159,770317.9
2026-01-27 20:15:00,1.916,1.9273,1.9145,1.926,2316068.7
2026-01-27 20:30:00,1.926,1.9262,1.914,1.9145,1052791.4
2026-01-27 20:45:00,1.9144,1.9292,1.9143,1.9228,1650860.3
2026-01-27 21:00:00,1.9228,1.9295,1.9203,1.9227,1428341.1
2026-01-27 21:15:00,1.9227,1.9265,1.9198,1.9202,795963.8
2026-01-27 21:30:00,1.9203,1.9214,1.9158,1.9166,732182.7
2026-01-27 21:45:00,1.9166,1.9194,1.9111,1.9122,582307.7
2026-01-27 22:00:00,1.9121,1.9193,1.9121,1.916,622817.3
2026-01-27 22:15:00,1.9159,1.917,1.9115,1.9137,499372.6
2026-01-27 22:30:00,1.9137,1.9255,1.9131,1.9238,670343.6
2026-01-27 22:45:00,1.9237,1.9237,1.9184,1.9185,398900.5
2026-01-27 23:00:00,1.9186,1.9194,1.915,1.9174,1264514.0
2026-01-27 23:15:00,1.9173,1.9213,1.916,1.9211,439065.5
2026-01-27 23:30:00,1.9211,1.9218,1.918,1.9192,427230.1
2026-01-27 23:45:00,1.9192,1.9214,1.9151,1.9158,355468.5
2026-01-28 00:00:00,1.9157,1.9193,1.9145,1.9175,576420.6
2026-01-28 00:15:00,1.9175,1.9193,1.9137,1.9143,688759.9
2026-01-28 00:30:00,1.9143,1.9143,1.9092,1.9097,519965.7
2026-01-28 00:45:00,1.9097,1.9138,1.909,1.9118,324217.4
2026-01-28 01:00:00,1.9119,1.9128,1.9035,1.9046,1076353.2
2026-01-28 01:15:00,1.9045,1.907,1.8986,1.9008,536041.7
2026-01-28 01:30:00,1.9009,1.9028,1.8975,1.9007,439743.9
2026-01-28 01:45:00,1.9007,1.9055,1.9,1.9028,490514.7
2026-01-28 02:00:00,1.9028,1.905,1.8956,1.8964,467677.9
2026-01-28 02:15:00,1.8963,1.9033,1.8944,1.9016,437382.3
2026-01-28 02:30:00,1.9017,1.9043,1.8983,1.8993,338400.4
2026-01-28 02:45:00,1.8992,1.9034,1.8976,1.9023,257726.2
2026-01-28 03:00:00,1.9023,1.904,1.8982,1.9,435708.6
2026-01-28 03:15:00,1.9,1.9013,1.8978,1.9004,426428.7
2026-01-28 03:30:00,1.9003,1.9029,1.8978,1.8999,251852.6
2026-01-28 03:45:00,1.8998,1.903,1.8993,1.902,571885.7
2026-01-28 04:00:00,1.902,1.9024,1.8987,1.8995,449328.7
2026-01-28 04:15:00,1.8995,1.9006,1.8967,1.8985,621510.0
2026-01-28 04:30:00,1.8984,1.9045,1.8977,1.9025,328346.4
2026-01-28 04:45:00,1.9025,1.903,1.9006,1.9018,161828.8
2026-01-28 05:00:00,1.9018,1.9048,1.9002,1.9006,339333.2
2026-01-28 05:15:00,1.9006,1.9028,1.8997,1.901,480818.0
2026-01-28 05:30:00,1.901,1.909,1.901,1.9061,666793.4
2026-01-28 05:45:00,1.9062,1.9126,1.9051,1.9122,474713.2
2026-01-28 06:00:00,1.9122,1.918,1.9122,1.9174,754847.4
2026-01-28 06:15:00,1.9173,1.9249,1.9154,1.92,892813.8
2026-01-28 06:30:00,1.92,1.9218,1.9143,1.916,604023.6
2026-01-28 06:45:00,1.9159,1.9249,1.9142,1.9211,859817.2
2026-01-28 07:00:00,1.9212,1.9237,1.9195,1.921,686114.6
2026-01-28 07:15:00,1.9211,1.922,1.9176,1.9182,382924.5
2026-01-28 07:30:00,1.9181,1.9181,1.9142,1.9169,381438.8
2026-01-28 07:45:00,1.9169,1.9184,1.9145,1.916,418207.6
2026-01-28 08:00:00,1.9159,1.9186,1.9152,1.9183,584504.7
2026-01-28 08:15:00,1.9183,1.9188,1.9117,1.9133,546121.4
2026-01-28 08:30:00,1.9132,1.915,1.911,1.9119,478857.2
2026-01-28 08:45:00,1.9119,1.9125,1.9085,1.9094,513848.6
2026-01-28 09:00:00,1.9094,1.9114,1.9089,1.9095,1192698.6
2026-01-28 09:15:00,1.9094,1.911,1.9061,1.9102,547137.9
2026-01-28 09:30:00,1.9102,1.926,1.9102,1.9226,1193255.7
2026-01-28 09:45:00,1.9225,1.9327,1.9213,1.9322,1016991.8
2026-01-28 10:00:00,1.9321,1.9343,1.9283,1.9329,862144.3
2026-01-28 10:15:00,1.933,1.9366,1.9263,1.9264,730086.5
2026-01-28 10:30:00,1.9264,1.9319,1.9264,1.9303,456621.7
2026-01-28 10:45:00,1.9302,1.9309,1.9273,1.9273,357595.1
2026-01-28 11:00:00,1.9273,1.9289,1.9242,1.9249,501100.1
2026-01-28 11:15:00,1.9248,1.9288,1.924,1.9287,623939.2
